ID,risk_probability_default,decision
5010078,1.8777265085266874e-08,Approved
5010079,1.8777265129516312e-08,Approved
5010081,1.7882277474890676e-08,Approved
5010083,1.8032484210733262e-08,Approved
5010084,1.8032484210733262e-08,Approved
5010085,1.788227746067888e-08,Approved
5010086,1.8032484232103688e-08,Approved
5010087,1.783770060388098e-08,Approved
5010088,1.6869326790700146e-08,Approved
5010089,1.7383241493988594e-08,Approved
5010090,1.7459860218172418e-08,Approved
5010091,1.7459860213147007e-08,Approved
5010092,1.7459860218172418e-08,Approved
5010094,1.7157411391011506e-08,Approved
5010099,1.6668859595382367e-08,Approved
5010101,1.6668859595382367e-08,Approved
5010102,1.6668859595382367e-08,Approved
5010104,1.758153504194688e-08,Approved
5010105,1.758153501363166e-08,Approved
5010106,1.656658861489533e-08,Approved
5010108,1.7311790979588686e-08,Approved
5010109,1.7311790979588686e-08,Approved
5010110,1.7311790979588686e-08,Approved
5010111,1.7007136031781548e-08,Approved
5010112,1.8332982209358884e-08,Approved
5010113,1.70462971597287e-08,Approved
5010115,1.729592645832034e-08,Approved
5010116,1.70462971597287e-08,Approved
5010117,1.6898514678505772e-08,Approved
5010118,1.770695249886088e-08,Approved
5010119,1.7791426014455117e-08,Approved
5010120,1.800470237733904e-08,Approved
5010121,1.660698589462017e-08,Approved
5010122,1.8004702365607758e-08,Approved
5010123,1.7791426014455117e-08,Approved
5010124,1.9923824648463408e-08,Approved
5010126,1.6486093821727007e-08,Approved
5010127,1.5954797683134124e-08,Approved
5010128,1.6146057406882152e-08,Approved
5010129,1.5708039915692932e-08,Approved
5010133,1.570803992817688e-08,Approved
5010135,1.570803991255294e-08,Approved
5010136,1.6486093838558726e-08,Approved
5010137,1.570803991255294e-08,Approved
5010140,1.7192408557656218e-08,Approved
5010141,1.6340462111599775e-08,Approved
5010144,1.7715837429074474e-08,Approved
5010147,1.722544465354588e-08,Approved
5010150,1.722544465354588e-08,Approved
5010151,1.722544465354588e-08,Approved
5010152,1.722544465354588e-08,Approved
5010153,1.722544465354588e-08,Approved
5010154,1.722544465354588e-08,Approved
5010156,1.722544465354588e-08,Approved
5090887,1.722544465354588e-08,Approved
5010158,1.7902017281818366e-08,Approved
5010159,1.84569207356683e-08,Approved
5010160,1.7641024287387426e-08,Approved
5010161,1.7641024287387426e-08,Approved
5010162,1.7204275926959378e-08,Approved
5010163,1.7641024287387426e-08,Approved
5010164,1.747561911999316e-08,Approved
5010172,1.740909071264617e-08,Approved
5010173,1.772094582375416e-08,Approved
5010174,1.685380203958488e-08,Approved
5010175,1.5949721884810148e-08,Approved
5010176,1.5662747028305834e-08,Approved
5010177,1.5760787863429728e-08,Approved
5010178,1.6312788622997488e-08,Approved
5010179,1.5662747028305834e-08,Approved
5010182,1.7146209315647414e-08,Approved
5010183,1.7146209315647414e-08,Approved
5010184,1.7146209315647414e-08,Approved
5010185,1.714620931561647e-08,Approved
5010186,1.714620931561647e-08,Approved
5010187,1.7146209315647414e-08,Approved
5010188,1.685291168456668e-08,Approved
5010192,1.7340281860745615e-08,Approved
5010193,1.703512561677011e-08,Approved
5010195,1.8093325563633332e-08,Approved
5010196,1.7010475049100724e-08,Approved
5010197,1.7387718880623193e-08,Approved
5010198,1.7588623544059683e-08,Approved
5010200,1.7588623544059683e-08,Approved
5010201,1.7588623544059683e-08,Approved
5010202,1.670403997863558e-08,Approved
5010203,1.7588623544059683e-08,Approved
5010204,1.6237186276784465e-08,Approved
5010205,1.744533841582507e-08,Approved
5010206,1.744533837012984e-08,Approved
5010207,1.7588623544059683e-08,Approved
5010208,1.656601393129426e-08,Approved
5010209,1.7495051413521318e-08,Approved
5010210,1.7877641056622373e-08,Approved
5010211,1.7877641056622373e-08,Approved
5010212,1.648909238734222e-08,Approved
5010213,1.773200142178704e-08,Approved
5010215,1.6690411801200654e-08,Approved
5010217,1.727031319328304e-08,Approved
5010218,1.6690411813995954e-08,Approved
5010222,1.7270313109823876e-08,Approved
5010223,1.7129620951334738e-08,Approved
5010224,1.6690411801200654e-08,Approved
5010225,1.7129621036929108e-08,Approved
5010227,1.6690411813995954e-08,Approved
5010228,1.8030657643035376e-08,Approved
5010230,1.7783099493199088e-08,Approved
5010234,1.7391722846430914e-08,Approved
5010235,1.7185707454184326e-08,Approved
5010238,1.821687784246343e-08,Approved
5010239,1.7808156505044463e-08,Approved
5010240,1.7954421622227556e-08,Approved
5010241,1.7671717293022846e-08,Approved
5010242,1.7671717293022846e-08,Approved
5010243,1.7883558782605922e-08,Approved
5010244,1.7883558782605922e-08,Approved
5010245,1.7671717293022846e-08,Approved
5010246,1.767171726391535e-08,Approved
5010247,1.6526389332538544e-08,Approved
5010248,1.7883558782605922e-08,Approved
5010249,1.7883558782605922e-08,Approved
5010250,1.6526389332538544e-08,Approved
5010253,1.679677489427348e-08,Approved
5090944,1.6796774897661538e-08,Approved
5010256,1.921102532928589e-08,Approved
5010257,1.6702224198375402e-08,Approved
5010258,1.6742882490685867e-08,Approved
5010259,1.6742882490685867e-08,Approved
5010261,1.6544552878706725e-08,Approved
5010262,1.6742882501594987e-08,Approved
5010263,1.6742882501594987e-08,Approved
5010264,1.6742882501594987e-08,Approved
5010265,1.654455302111691e-08,Approved
5010266,1.6742882504972176e-08,Approved
5010269,1.6742882490685867e-08,Approved
5010270,1.654455302111691e-08,Approved
5010271,1.6742882490685867e-08,Approved
5010273,1.6742882501625324e-08,Approved
5010274,1.6742882501594987e-08,Approved
5010275,1.6544552878706725e-08,Approved
5010276,1.6742882501594987e-08,Approved
5010278,1.6742882501625324e-08,Approved
5010279,1.654455302111691e-08,Approved
5010280,1.6147603381311167e-08,Approved
5010281,1.6544552979668268e-08,Approved
5010282,1.6742882490685867e-08,Approved
5010283,1.6723679482610708e-08,Approved
5010284,1.6313613973802173e-08,Approved
5010285,1.6313613973802173e-08,Approved
5010286,1.7164464717752843e-08,Approved
5010287,1.6723679482610708e-08,Approved
5010288,1.6313613973802173e-08,Approved
5010289,1.6313613973802173e-08,Approved
5010290,1.6313613973802173e-08,Approved
5010291,1.6313613973802173e-08,Approved
5010292,1.6313613973802173e-08,Approved
5010293,1.6877293704949408e-08,Approved
5010294,1.7973344835303075e-08,Approved
5010295,1.6821489654771638e-08,Approved
5010297,1.769184456392478e-08,Approved
5010299,1.731967894248875e-08,Approved
5010300,1.783715437508625e-08,Approved
5010302,1.627564714413808e-08,Approved
5010303,1.6470753097296752e-08,Approved
5010304,1.6470753097296752e-08,Approved
5010305,1.7777459124329863e-08,Approved
5010306,1.8566711668329364e-08,Approved
5010307,1.786018516313068e-08,Approved
5010309,1.6899173762723232e-08,Approved
5010310,1.6899173762723232e-08,Approved
5010311,1.6899173762723232e-08,Approved
5010312,1.6899173762723232e-08,Approved
5010313,1.6899173762723232e-08,Approved
5010314,1.6899173762723232e-08,Approved
5010315,1.6899173762723232e-08,Approved
5010316,1.6899173762723232e-08,Approved
5010317,1.8394623818208402e-08,Approved
5010318,1.7677306883273535e-08,Approved
5010319,1.8394623818208402e-08,Approved
5010320,1.8394623818208402e-08,Approved
5010321,1.8545259029702833e-08,Approved
5010322,1.802256572023417e-08,Approved
5010323,1.7762996438142404e-08,Approved
5010324,1.7349018307229475e-08,Approved
5010325,1.7306911869701956e-08,Approved
5010326,1.7762996438142404e-08,Approved
5010327,1.7306911897574892e-08,Approved
5010328,1.776299640663581e-08,Approved
5010329,1.6903494117067204e-08,Approved
5010330,1.776299640215661e-08,Approved
5010331,1.7975932170624672e-08,Approved
5010332,1.7975932170624672e-08,Approved
5010333,1.802256572023417e-08,Approved
5010335,1.7762996401953785e-08,Approved
5010336,1.7762996314194008e-08,Approved
5010337,1.7762996438142404e-08,Approved
5010338,1.690349410784194e-08,Approved
5010339,1.7762996438142404e-08,Approved
5010340,1.7762996438142404e-08,Approved
5010341,1.797593216545059e-08,Approved
5010342,1.7975932170624672e-08,Approved
5010343,1.7349018307229475e-08,Approved
5010344,1.7975932170624672e-08,Approved
5010345,1.8022565667099693e-08,Approved
5010346,1.80985704638744e-08,Approved
5010347,1.80985704638744e-08,Approved
5010348,1.8140122385762834e-08,Approved
5010351,1.716797704226584e-08,Approved
5010352,1.716797704226584e-08,Approved
5010356,1.7248579841883042e-08,Approved
5010358,1.75824099015463e-08,Approved
5010359,1.7184765573668293e-08,Approved
5010361,1.7014696810614325e-08,Approved
5010362,1.7014696810614325e-08,Approved
5010364,2.0547731164802128e-08,Approved
5010365,1.674961260498872e-08,Approved
5010366,1.674961260498872e-08,Approved
5010367,1.7283823881643138e-08,Approved
5010368,1.674961260498872e-08,Approved
5010370,1.7283823881643138e-08,Approved
5010371,1.7324346875124187e-08,Approved
5010372,1.7324346875124187e-08,Approved
5010373,1.694109899837842e-08,Approved
5010374,1.694109899837842e-08,Approved
5010375,1.6893065346208695e-08,Approved
5010376,1.694109899837842e-08,Approved
5010377,1.6893065346208695e-08,Approved
5010378,1.6941098987340144e-08,Approved
5010379,1.6941098987340144e-08,Approved
5010380,1.7715837399286566e-08,Approved
5010381,1.6941098987340144e-08,Approved
5010382,1.6941098987340144e-08,Approved
5010383,1.6941098987340144e-08,Approved
5010385,1.7766483643643502e-08,Approved
5010386,1.7766483643643502e-08,Approved
5010387,1.7143824585320735e-08,Approved
5010388,1.6801610045910068e-08,Approved
5010390,1.700302116946195e-08,Approved
5010391,1.700302116946195e-08,Approved
5010394,1.673139812118363e-08,Approved
5010397,1.673139826269213e-08,Approved
5010398,1.673139812118363e-08,Approved
5010400,1.6938503834200836e-08,Approved
5010404,1.7066661930728138e-08,Approved
5010406,1.716446475799285e-08,Approved
5010407,1.6313614005047928e-08,Approved
5010409,1.6313614005047928e-08,Approved
5010410,1.6313614005047928e-08,Approved
5010411,1.7115189128944575e-08,Approved
5010412,1.6313614005047928e-08,Approved
5010413,1.716446475799285e-08,Approved
5010414,1.728660773175287e-08,Approved
5010416,1.7493832676178375e-08,Approved
5010417,1.7493832687576792e-08,Approved
5010418,2.0072683699410406e-08,Approved
5010419,1.7493832676178375e-08,Approved
5010421,1.7737052760461695e-08,Approved
5010423,1.790493273567547e-08,Approved
5010424,1.7737052760461695e-08,Approved
5010425,1.7904932740828987e-08,Approved
5010426,1.7904932740828987e-08,Approved
5010427,1.7904932740828987e-08,Approved
5010428,1.7737052760461695e-08,Approved
5010430,1.7904932740828987e-08,Approved
5010431,1.842547385731275e-08,Approved
5010432,1.762656597098413e-08,Approved
5010434,1.7174604922780383e-08,Approved
5010435,1.7174604922780383e-08,Approved
5010436,1.6971161383909738e-08,Approved
5010437,1.8482417486515178e-08,Approved
5010438,1.6723732818525824e-08,Approved
5010439,1.6971161355762115e-08,Approved
5010443,1.7040625434906145e-08,Approved
5010444,1.697116135595602e-08,Approved
5010447,1.7860185295660842e-08,Approved
5010449,1.786018524498836e-08,Approved
5010450,1.7143356468246094e-08,Approved
5010451,1.8512775937705938e-08,Approved
5010452,1.7860185295660842e-08,Approved
5010453,1.6877793151073925e-08,Approved
5010454,1.6877793151043465e-08,Approved
5010455,1.6677865420549637e-08,Approved
5010456,1.660765913065244e-08,Approved
5010457,1.6607659130682532e-08,Approved
5010458,1.66076591360823e-08,Approved
5010459,1.6607659130682532e-08,Approved
5010460,1.660765913065244e-08,Approved
5010461,1.660765913065244e-08,Approved
5010462,1.660765913065244e-08,Approved
5010463,1.660765913065244e-08,Approved
5010465,1.7795204315934737e-08,Approved
5010467,1.7795204315731416e-08,Approved
5010471,1.6777882313170946e-08,Approved
5010473,1.7190346861279563e-08,Approved
5010474,1.7190346861279563e-08,Approved
5010480,1.6747801710907177e-08,Approved
5010481,1.6848992197591073e-08,Approved
5010482,1.6848992214300174e-08,Approved
5010483,1.6747801716991663e-08,Approved
5010484,1.7277788162305634e-08,Approved
5010485,1.631361395935068e-08,Approved
5010486,1.631361395935068e-08,Approved
5010487,1.631361395935068e-08,Approved
5010488,1.631361395935068e-08,Approved
5010489,1.631361395935068e-08,Approved
5010490,1.631361395935068e-08,Approved
5010492,1.772164671033515e-08,Approved
5010493,1.6679301070472423e-08,Approved
5010496,1.7647312133772184e-08,Approved
5010497,1.7647312133772184e-08,Approved
5010498,1.8224815265933015e-08,Approved
5010499,1.7574865847165922e-08,Approved
5010500,1.7647312106398174e-08,Approved
5010501,1.7620747845002938e-08,Approved
5010503,1.7344168550785163e-08,Approved
5010504,1.831226026531005e-08,Approved
5010507,1.6751084972871215e-08,Approved
5010508,1.712962123327843e-08,Approved
5010509,1.6130643214741006e-08,Approved
5010511,1.7270313391245053e-08,Approved
5010512,1.621874341780921e-08,Approved
5010513,1.621874334707791e-08,Approved
5010515,1.7175254560103354e-08,Approved
5010516,1.7175254560103354e-08,Approved
5010517,1.7175254560103354e-08,Approved
5010518,1.7166320928786975e-08,Approved
5010519,1.7861866643944766e-08,Approved
5010520,1.7166320917601958e-08,Approved
5010521,1.7074386391370556e-08,Approved
5010522,1.7166320928786975e-08,Approved
5010523,1.7074386391370556e-08,Approved
5010524,1.7166320928786975e-08,Approved
5010525,1.7861866643944766e-08,Approved
5010526,1.7074386391370556e-08,Approved
5010527,1.7074386368211507e-08,Approved
5010528,1.7166320928786975e-08,Approved
5010529,1.7074386391370556e-08,Approved
5010530,1.7166320917601958e-08,Approved
5010531,1.7132942133949913e-08,Approved
5010532,1.631366598462741e-08,Approved
5010533,1.7132942133949913e-08,Approved
5010534,1.7076475223533874e-08,Approved
5010536,1.7083985890199825e-08,Approved
5010539,1.7313091369942225e-08,Approved
5010540,1.7083985890199825e-08,Approved
5010542,1.719147666079484e-08,Approved
5010543,1.782492729837149e-08,Approved
5010544,1.782492728017287e-08,Approved
5010545,1.6657662701697e-08,Approved
5010546,1.6857348084752755e-08,Approved
5010547,1.719147666079484e-08,Approved
5010548,1.713740164435309e-08,Approved
5010549,1.6857348099136738e-08,Approved
5010551,1.7137401674622073e-08,Approved
5010553,1.782492728017287e-08,Approved
5010556,1.6668392675745723e-08,Approved
5010557,1.666839266629938e-08,Approved
5010558,1.6668392662967305e-08,Approved
5010559,1.6668392662967305e-08,Approved
5010560,1.6668392662967305e-08,Approved
5010564,1.7848851969172354e-08,Approved
5010565,1.784885192711076e-08,Approved
5010567,1.6907300585822684e-08,Approved
5010568,1.706194562871025e-08,Approved
5010569,1.7848851969172354e-08,Approved
5010570,1.7848851969172354e-08,Approved
5010571,1.784885192711076e-08,Approved
5010572,1.7848851969172354e-08,Approved
5010573,1.6907300596769016e-08,Approved
5010574,1.751698943632055e-08,Approved
5010575,1.7516989513431156e-08,Approved
5010578,1.7516989513431156e-08,Approved
5010579,1.751698943632055e-08,Approved
5010583,1.700339736120931e-08,Approved
5010584,1.7425727262422585e-08,Approved
5010585,1.7425727262422585e-08,Approved
5010586,1.717611956805445e-08,Approved
5010587,1.772795075031671e-08,Approved
5010588,1.772795071203e-08,Approved
5010589,1.69726579796402e-08,Approved
5010590,1.6972658053659384e-08,Approved
5010591,1.772795075031671e-08,Approved
5010592,1.7374371757338226e-08,Approved
5010593,1.675120250162182e-08,Approved
5010594,1.675120250162182e-08,Approved
5010595,1.6340462126936908e-08,Approved
5010596,1.8512775975355394e-08,Approved
5010597,1.8512775975355394e-08,Approved
5010598,1.792504442457469e-08,Approved
5090697,1.7409084372213333e-08,Approved
5010599,1.7925760031000288e-08,Approved
5010600,1.644672999488479e-08,Approved
5010601,1.6939808233715918e-08,Approved
5010602,1.7142875985521332e-08,Approved
5010604,1.714287599045563e-08,Approved
5010605,1.7925760031000288e-08,Approved
5010606,1.6350323336966092e-08,Approved
5010607,1.681007757737057e-08,Approved
5010608,1.6350323347161467e-08,Approved
5010609,1.6350323336966092e-08,Approved
5010610,1.681007757737057e-08,Approved
5010613,1.8731045569325852e-08,Approved
5010615,1.720450991351791e-08,Approved
5010616,1.7204509847024976e-08,Approved
5010617,1.7204509899844763e-08,Approved
5010620,1.6609973734871067e-08,Approved
5010621,1.667795937505958e-08,Approved
5010622,1.680908747782481e-08,Approved
5010623,1.6609973608323094e-08,Approved
5010624,1.6809087482663034e-08,Approved
5010625,1.8157707777446384e-08,Approved
5010626,1.7897971219355963e-08,Approved
5010627,1.8157707777446384e-08,Approved
5010629,1.8157707777446384e-08,Approved
5010630,1.8157707766124e-08,Approved
5010632,1.7824146071096764e-08,Approved
5010633,1.782414613998463e-08,Approved
5010635,1.7824146125818904e-08,Approved
5010636,1.782414601118331e-08,Approved
5010637,1.7824146071096764e-08,Approved
5010638,1.7685611732016046e-08,Approved
5010639,1.7685611702683596e-08,Approved
5010640,1.7685611702683596e-08,Approved
5010641,1.782414613998463e-08,Approved
5010642,2.021685637331272e-08,Approved
